,,0102,Instrumentos financieros de inversión - ME,,
,,,,,
,99,,OTRAS,,
,,,,,
,,0101,Sobrantes de caja - ML,,
,,,,,
,,0102,Sobrantes de caja - ME,,
,,,,,
,,0201,Débito Fiscal - IVA,,
,,,,,
,,0301,Derechos registrales,,
,,,,,
,,0401,Cobros por cuenta ajena - ML,,
,,,,,
,,0402,Cobros por cuenta ajena - ME,,
,,,,,
,,9101,Otras,,
,,,,,
2221,,,IMPUESTOS,,
,,,,,
,01,,IMPUESTO SOBRE LA GANANCIA CORRIENTE,,
,,,,,
,,0101,Pago a cuenta,,
,,,,,
,,0201,Impuesto sobre las ganancias del ejercicio,,
,,,,,
,02,,IMPUESTO SOBRE LA GANANCIA DIFERIDO,,
,,,,,
,,0101,Pasivos por impuestos diferidos,,
,,,,,
,,9701,Otros,,
,,,,,
223,,,RETENCIONES Y APORTACIONES PATRONALES,,
,,,,,
2230,,,RETENCIONES Y APORTACIONES PATRONALES,,
,,,,,
,00,,RETENCIONES,,
,,,,,
,,0100,Impuesto sobre la renta,,
,,,,,
,,0200,ISSS,,
,,,,,
,,0300,AFP'S,,
,,,,,
,,0400,Entidades financieras,,
,,,,,
,,0500,Procuraduría General de la República,,
,,,,,
,,0600,Embargos judiciales,,
,,,,,
,,0700,ISP,,
,,,,,
,,9701,Otras retenciones,,
,,,,,
,02,,APORTACIONES PATRONALES,,
,,,,,
,,0100,ISSS,,
,,,,,
,,0200,AFP'S,,
,,,,,
,,0300,ISP,,
,,,,,
,,9701,Otras aportaciones patronales,,
,,,,,
224,,,OTROS PASIVOS,,
,,,,,
2240,,,PROVISIONES,,
,,,,,
,01,,PROVISIONES LABORALES,,
,,,,,
,,0101,Salarios,,
,,,,,
,,0201,Vacaciones,,
,,,,,
,,0301,Gratificaciones,,
,,,,,
,,0401,Aguinaldos,,
,,,,,
,,0501,Indemnizaciones,,
,,,,,
,,0601,Retiro voluntario,,
,,,,,
,,0701,Pensiones y jubilaciones,,
,,,,,
,02,,PROVISIONES POR CONTINGENCIAS,,
,,,,,
,,0101,Contingencia por litigios judiciales - ML,,
,,,,,
,,0102,Contingencia por litigios judiciales - ME,,
,,,,,
,,0201,Otras contingencias - ML,,
,,,,,
,,0202,Otras contingencias - ME,,
,,,,,
,03,,CONTRATOS ONEROSOS,,
,,,,,
,,0101,Contratos onerosos-ML,,
,,,,,
,,0102,Contratos onerosos-ME,,
,,,,,
,04,,COSTOS DE REESTRUCTURACIÓN,,
,,,,,
,,0101,Costos de reestructuración-ML,,
,,,,,
,,0102,Costos de reestructuración-ME,,
,,,,,
,05,,OBLIGACIONES POR CONTRATOS DE GARANTÍAS FINANCIERAS,,
,,,,,
,,0101,Fianzas-ML,,
,,,,,
,,0102,Fianzas-ME,,
,,,,,
,,0201,Avales-ML,,
,,,,,
,,0202,Avales-ME,,
,,,,,
,,0301,Cartas de crédito standby-ML,,
,,,,,
,,0302,Cartas de crédito standby-ME,,
,,,,,
,,0401,Cartas de crédito de importación - ML,,
,,,,,
,,0402,Cartas de crédito de importación - ME,,
,,,,,
,,0501,Cartas de crédito de exportación - ML,,
,,,,,
,,0502,Cartas de crédito de exportación - ME,,
,,,,,
,,9701,Otras garantías financieras-ML,,
,,,,,
,,9702,Otras garantías financieras-ME,,
,,,,,
,06,,COMPROMISOS DE CONCESIÓN DE PRÉSTAMOS,,
,,,,,
,,0101,Compromisos de concesión de préstamos-ML,,
,,,,,
,,0102,Compromisos de concesión de préstamos-ME,,
,,,,,
,07,,CONTRAPRESTACIÓN CONTINGENTE ORIGINADA POR COMBINACIÓN DE NEGOCIOS,,
,,,,,
,,0101,Contraprestación contingente originada por combinación de negocios-ML,,
,,,,,
,,0102,Contraprestación contingente originada por combinación de negocios-ME,,
,,,,,
,08,,PROGRAMAS DE LEALTAD,,
,,,,,
,,0101,Programas de lealtad-ML,,
,,,,,
,,0102,Programas de lealtad-ME,,
,,,,,
,09,,COSTOS DE DESMANTELAMIENTOS,,
,,,,,
,,0101,Costos de desmantelamientos-ML,,
,,,,,
,,0102,Costos de desmantelamientos-ME,,
,,,,,
,99,,OTRAS PROVISIONES,,
,,,,,
,,9701,Otras provisiones ML,,
,,,,,
,,9702,Otras provisiones ME,,
,,,,,
2241,,,PASIVOS ASOCIADOS A ACTIVOS,,
,,,,,
,01,,PASIVOS ASOCIADOS A ACTIVOS MANTENIDOS PARA LA VENTA,,
,,,,,
,,0101,Operaciones discontinuadas,,
,,,,,
,02,,PASIVOS ASOCIADOS A ACTIVOS FINANCIEROS CON RELACIÓN CONTINUADA,,
,,,,,
,,0101,Pasivos asociados a activos financieros con relación continuada,,
,,,,,
2242,,,OPCIONES DE PAGO BASADAS EN EL VALOR DE LAS ACCIONES,,
,,,,,
,01,,OPCIONES DE PAGO BASADAS EN EL VALOR DE LAS ACCIONES,,
,,,,,
,,0101,Liquidadas en efectivo,,
,,,,,
225,,,PASIVOS DIFERIDOS,,
,,,,,
2250,,,PASIVOS DIFERIDOS,,
,,,,,
,01,,INTERESES,,
,,,,,
,,0001,Intereses,,
,,,,,
,04,,INGRESOS PERCIBIDOS NO DEVENGADOS,,
,,,,,
,,0100,Operaciones de préstamos,,
,,,,,
,,0200,Ventas con puntos de venta (POS),,
,,,,,
,,0500,Otras operaciones,,
,,,,,
,,9700,Otros,,
,,,,,
,05,,SUBVENCIONES,,
,,,,,
,,0100,Relacionados con activos,,
,,,,,
,,0200,Relacionados con ingresos,,
,,,,,
,99,,OTROS PASIVOS DIFERIDOS,,
,,,,,
,,9701,Otros,,
,,,,,
3,,,PATRIMONIO,Credit,
,,,,,
31,,,PATRIMONIO,,
,,,,,
311,,,CAPITAL SOCIAL,,
,,,,,
3110,,,CAPITAL SOCIAL SUSCRITO,,
,,,,,
,01,,CAPITAL SUSCRITO,,
,,,,,
,,0101,Acciones comunes,,
,,,,,
,,0201,Acciones preferidas,,
,,,,,
,02,,CAPITAL SUSCRITO NO PAGADO,,
,,,,,
,,0101,Acciones comunes,,
,,,,,
,,0201,Acciones preferidas,,
,,,,,
312,,,RESERVAS DE CAPITAL,,
,,,,,
3120,,,RESERVAS DE CAPITAL,,
,,,,,
,01,,RESERVAS,,
,,,,,
,,0100,Reserva legal,,
,,,,,
,,0200,Reservas estatutarias,,
,,,,,
,,0300,Reservas voluntarias,,
,,,,,
,,9700,Otras reservas de capital,,
,,,,,
313,,,RESULTADOS POR APLICAR,,
,,,,,
3130,,,RESULTADOS POR APLICAR,,
,,,,,
,01,,RESULTADOS DE EJERCICIOS ANTERIORES,,
,,,,,
,,0101,Utilidades,,
,,,,,
,,0201,Pérdidas,,
,,,,,
,02,,RESULTADOS DEL PRESENTE EJERCICIO,,
,,,,,
,,0101,Utilidades,,
,,,,,
,,0201,Pérdidas,,
,,,,,
314,,,PRIMAS SOBRE ACCIONES,,
,,,,,
3140,,,PRIMAS SOBRE ACCIONES,,
,,,,,
,01,,PRIMAS SOBRE ACCIONES,,
,,,,,
,,0101,Primas sobre Acciones,,
,,,,,
32,,,PATRIMONIO RESTRINGIDO,,
,,,,,
321,,,UTILIDADES NO DISTRIBUIBLES,,
,,,,,
3210,,,UTILIDADES NO DISTRIBUIBLES,,
,,,,,
,01,,UTILIDADES NO DISTRIBUIBLES,,
,,,,,
,,0101,Intereses,,
,,,,,
,,0201,Comisiones,,
,,,,,
,,0301,Ganancia en venta de activos extraordinarios con financiamiento,,
,,,,,
,,0401,Ganancia en venta de activos de largo plazo mantenidos para la venta,,
,,,,,
,,0501,Ganancia en venta de propiedades y equipo,,
,,,,,
,,9701,Otros ingresos devengados no percibidos,,
,,,,,
,02,,RESERVAS DE RIESGO PAÍS,,
,,,,,
,,0100,Riesgo país,,
,,,,,
,,0200,Voluntarias,,
,,,,,
,03,,RESERVAS DE ACTIVOS EXTRAORDINARIOS,,
,,,,,
,,0101,Bienes inmuebles,,
,,,,,
,,0201,Bienes muebles,,
,,,,,
,,0301,Instrumentos financieros - ML,,
,,,,,
,,0302,Instrumentos financieros - ME,,
,,,,,
,,0401,Construcciones en proceso,,
,,,,,
,04,,RECUPERACIONES DE ACTIVOS CASTIGADOS,,
,,,,,
,,0101,Inmuebles,,
,,,,,
,,0201,Muebles,,
,,,,,
,05,,COMPONENTES DE CAPITAL SOBRE DEUDA CONVERTIBLE,,
,,,,,
,,0101,Componente de capital sobre deuda convertible,,
,,,,,
,,0201,Impuesto,,
,,,,,
,97,,OTRAS,,
,,,,,
,,9701,Otras,,
,,,,,
322,,,DONACIONES,,
,,,,,
3220,,,DONACIONES,,
,,,,,
,01,,DONACIONES,,
,,,,,
,,0100,En efectivo y equivalentes,,
,,,,,
,,0200,Inmuebles,,
,,,,,
,,0300,Muebles,,
,,,,,
,02,,OTRAS DONACIONES,,
,,,,,
,,0100,En efectivo,,
,,,,,
,,0200,Inmuebles,,
,,,,,
,,0300,Muebles,,
,,,,,
323,,,OTRO RESULTADO INTEGRAL,,
,,,,,
3230,,,OTRO RESULTADO INTEGRAL DE EJERCICIOS ANTERIORES,,
,,,,,
,01,,ELEMENTOS QUE NO SE RECLASIFICARÁN EN RESULTADOS,,
,,,,,
,,0101,Superávit por revaluación,,
,,,,,
,,0201,Cambios de valor razonable PFVRCR atribuibles a cambios en el riesgo de crédito,,
,,,,,
,,0301,Cambios en el VR del VT de una opción de una partida cubierta relacionada con una transacción,,
,,,,,
,,0401,Cambios en el VR del elemento a término de los contratos a término de una partida cubierta relacionada con una transacción,,
,,,,,
,,0501,Utilidad (Pérdida) actuarial de beneficios post-empleo,,
,,,,,
,,9601,Impuestos de los elementos que no se reclasificaran en resultados,,
,,,,,
,02,,ELEMENTOS QUE SE RECLASIFICARÁN EN RESULTADOS,,
,,,,,
,,0101,Diferencias de conversión de negocio en el extranjero,,
,,,,,
,,0201,Superávit por revaluación de criptomonedas,,
,,,,,
,,0301,Reserva de cobertura de flujos de efectivo,,
,,,,,
,,0401,Cambios en el VR de instrumentos de deuda a VR con cambios en ORI,,
,,,,,
,,0501,Cambios en el VR del VT de una opción de una partida cubierta relacionada con una transacción,,
,,,,,
,,0601,Cambios en el VR del VT de una opción  de una partida cubierta relacionada con un período de tiempo,,
,,,,,
,,0701,Cambios en el VR del ETCTPC relacionada con una transacción,,
,,,,,
,,0801,Cambios en el VR del ETCTPC relacionada con un período de tiempo,,
,,,,,
,,0901,Pérdidas crediticias esperadas instrumentos financieros VRORI,,
,,,,,
,,9601,Impuestos de los elementos que se reclasificarán en resultados,,
,,,,,
3231,,,OTRO RESULTADO INTEGRAL DEL PRESENTE EJERCICIO,,
,,,,,
,01,,ELEMENTOS QUE NO SE RECLASIFICARÁN EN RESULTADOS,,
,,,,,
,02,,ELEMENTOS QUE SE RECLASIFICARÁN EN RESULTADOS,,
,,,,,
4,,,DERECHOS CONTINGENTES,Debit,
,,,,,
41,,,GARANTÍAS FINANCIERAS OTORGADAS,,
,,,,,
411,,,CARTAS DE CRÉDITO,,
,,,,,
4110,,,CARTAS DE CRÉDITO,,
,,,,,
,01,,CARTAS DE CRÉDITO DE IMPORTACIÓN NO NEGOCIADAS,,
,,,,,
,,0101,Empresas privadas - ML,,
,,,,,
,,0102,Empresas privadas - ME,,
,,,,,
,,0201,Bancos - ML,,
,,,,,
,,0202,Bancos - ME,,
,,,,,
,,0301,Otras entidades del Sistema Financiero - ML,,
,,,,,
,,0302,Otras entidades del Sistema Financiero - ME,,
,,,,,
,,0401,Entidades del Estado - ML,,
,,,,,
,,0402,Entidades del Estado - ME,,
,,,,,
,,0501,Particulares - ML,,
,,,,,
,,0502,Particulares - ME,,
,,,,,
,,0601,Subsidiarias, sucursales y agencias-ML,
,,,,,
,,0602,Subsidiarias, sucursales y agencias-ME,
,,,,,
,,0701,Entidades no domiciliadas-ML,,
,,,,,
,,0702,Entidades no domiciliadas-ME,,
,,,,,
,,9701,Otras-ML,,
,,,,,
,,9702,Otras-ME,,
,,,,,
,02,,CARTAS DE CRÉDITO DE IMPORTACIÓN NEGOCIADAS,,
,,,,,
,03,,CARTAS DE CRÉDITO DE EXPORTACIÓN,,
,,,,,
,04,,CARTAS DE CRÉDITO DE IMPORTACIÓN FINANCIADAS POR PROVEEDORES EXTRANJEROS,,
,,,,,
,05,,CARTAS DE CRÉDITO DE EXPORTACIÓN FINANCIADAS POR PROVEEDORES LOCALES,,
,,,,,
412,,,AVALES Y FIANZAS,,
,,,,,
4120,,,AVALES Y FIANZAS,,
,,,,,
,01,,CONTINGENCIAS POR AVALES A MENOS DE CINCO AÑOS PLAZO,,
,,,,,
,,0101,Empresas privadas - ML,,
,,,,,
,,0102,Empresas privadas - ME,,
,,,,,
,,0201,Bancos - ML,,
,,,,,
,,0202,Bancos - ME,,
,,,,,
,,0301,Otras entidades del Sistema Financiero - ML,,
,,,,,
,,0302,Otras entidades del Sistema Financiero - ME,,
,,,,,
,,0401,Entidades del Estado - ML,,
,,,,,
,,0402,Entidades del Estado - ME,,
,,,,,
,,0501,Sucursales, subsidiarias, agencias y bancos extranjeros - ML
,,,,,
,,0502,Sucursales, subsidiarias, agencias y bancos extranjeros - ME
,,,,,
,,0601,Particulares - ML,,
,,,,,
,,0602,Particulares - ME,,
,,,,,
,,0701,Entidades no domiciliadas-ML,,
,,,,,
,,0702,Entidades no domiciliadas-ME,,
,,,,,
,,9701,Otras-ML,,
,,,,,
,,9702,Otras-ME,,
,,,,,
,02,,FIANZAS A MENOS DE CINCO AÑOS PLAZO,,
,,,,,
,03,,AVALES A CINCO O MÁS AÑOS PLAZO,,
,,,,,
,04,,FIANZAS A CINCO O MAS AÑOS PLAZO,,
,,,,,
413,,,OPERACIONES CON INSTRUMENTOS FINANCIEROS DERIVADOS,,
,,,,,
4130,,,OPERACIONES CON INSTRUMENTOS FINANCIEROS DERIVADOS,,
,,,,,
,01,,CONTRATOS DE DERIVADOS COMPRADOS (ADQUIRIDOS),,
,,,,,
,,0101,Derivados para gestión de riesgos,,
,,,,,
,,0202,Derivados designados como cobertura,,
,,,,,
418,,,OTRAS CUENTAS CONTINGENTES,,
,,,,,
4180,,,OTRAS,,
,,,,,
,01,,OTRAS,,
,,,,,
,,9700,Otras,,
,,,,,
5,,,COMPROMISOS  CONTINGENTES,Credit,
,,,,,
51,,,COMPROMISOS  Y CONTINGENCIAS,,
,,,,,
511,,,OBLIGACIONES POR CARTAS DE CRÉDITO,,
,,,,,
5110,,,OBLIGACIONES POR CARTAS DE CRÉDITO,,
,,,,,
,01,,CARTAS DE CRÉDITO DE IMPORTACIÓN,,
,,,,,
,,0101,Empresas privadas - ML,,
,,,,,
,,0102,Empresas privadas - ME,,
,,,,,
,,0201,Bancos - ML,,
,,,,,
,,0202,Bancos - ME,,
,,,,,
,,0301,Otras entidades del sistema financiero - ML,,
,,,,,
,,0302,Otras entidades del sistema financiero - ME,,
,,,,,
,,0401,Entidades del Estado - ML,,
,,,,,
,,0402,Entidades del Estado - ME,,
,,,,,
,,0501,Particulares - ML,,
,,,,,
,,0502,Particulares - ME,,
,,,,,
,,0601,Subsidiarias, sucursales y agencias-ML,
,,,,,
,,0602,Subsidiarias, sucursales y agencias-ME,
,,,,,
,,0701,Entidades no domiciliadas-ML,,
,,,,,
,,0702,Entidades no domiciliadas-ME,,
,,,,,
,,9701,Otras-ML,,
,,,,,
,,9702,Otras.-ME,,
,,,,,
,02,,CARTAS DE CRÉDITO DE EXPORTACIÓN,,
,,,,,
,03,,CARTAS DE CRÉDITO DE IMPORTACIÓN FINANCIADAS POR PROVEEDORES EXTRANJEROS,,
,,,,,
,04,,CARTAS DE CRÉDITO DE EXPORTACIÓN FINANCIADAS POR PROVEEDORES LOCALES,,
,,,,,
512,,,CONTINGENCIAS POR AVALES Y FIANZAS,,
,,,,,
5120,,,CONTINGENCIAS POR AVALES Y FIANZAS,,
,,,,,
,01,,AVALES A MENOS DE CINCO AÑOS PLAZO,,
,,,,,
,,0001,Avales - ML,,
,,,,,
,,0002,Avales - ME,,
,,,,,
,02,,FIANZAS A MENOS DE CINCO AÑOS PLAZO,,
,,,,,
,,0001,Fianzas - ML,,
,,,,,
,,0002,Fianzas - ME,,
,,,,,
,03,,AVALES A MÁS DE CINCO AÑOS PLAZO,,
,,,,,
,04,,FIANZAS A MÁS DE CINCO AÑOS PLAZO,,
,,,,,
513,,,OPERACIONES CON INSTRUMENTOS FINANCIEROS DERIVADOS,,
,,,,,
5130,,,OPERACIONES CON INSTRUMENTOS FINANCIEROS DERIVADOS,,
,,,,,
,01,,CONTRATOS DE DERIVADOS VENDIDOS (EMITIDOS),,
,,,,,
,,0101,Permutas financieras (Swaps),,
,,,,,
,,0201,Opciones,,
,,,,,
,,0301,Forwards,,
,,,,,
,,0401,Futuros financieros,,
,,,,,
514,,,PROCESOS JUDICIALES ABIERTOS CONTRA LA ENTIDAD,,
,,,,,
5140,,,PROCESOS JUDICIALES ABIERTOS CONTRA LA ENTIDAD,,
,,,,,
,01,,PROCESOS JUDICIALES ABIERTOS,,
,,,,,
,,0101,Procesos Judiciales Abiertos,,
,,,,,
518,,,OTRAS CUENTAS CONTINGENTES,,
,,,,,
5180,,,OTRAS,,
,,,,,
,01,,OTRAS,,
,,,,,
,,9700,Otras,,
,,,,,
6,,,INGRESOS,Credit,
,,,,,
61,,,INGRESOS FINANCIEROS,,
,,,,,
611,,,INGRESOS FINANCIEROS,,
,,,,,
6110,,,INGRESOS FINANCIEROS,,
,,,,,
,01,,CARTERA DE PRÉSTAMOS,,
,,,,,
,,0100,Intereses,,
,,,,,
,,0200,Comisiones por administración del crédito,,
,,,,,
,,0300,Comisiones por desembolsos pendientes,,
,,,,,
,,0400,Comisiones y recargos por tarjetas de crédito,,
,,,,,
,,0500,Comisiones por otorgamiento,,
,,,,,
,,0600,Otras comisiones y recargos sobre créditos,,
,,,,,
,,0700,Inspecciones y avalúos,,
,,,,,
,02,,INSTRUMENTOS FINANCIEROS DE INVERSIÓN,,
,,,,,
,,0100,Mantenidos para negociar de deuda distintos a derivados,,
,,,,,
,,0200,Mantenidos para negociar derivados,,
,,,,,
,,0300,De Deuda Designados a Valor Razonable con cambios en resultados,,
,,,,,
,,0400,Instrumentos representativos de deuda,,
,,,,,
,,0500,Instrumentos de deuda con precio cotizado y sin precio cotizado,,
,,,,,
,,0600,Otros activos a costo amortizado,,
,,,,,
,03,,OPERACIONES CON PACTO DE RETROVENTA,,
,,,,,
,,0100,Primas,,
,,,,,
,,0200,Otros ingresos,,
,,,,,
,04,,INTERESES SOBRE DEPÓSITOS,,
,,,,,
,,0100,En el BCR,,
,,,,,
,,0200,En otras instituciones financieras,,
,,,,,
,,0300,En bancos locales,,
,,,,,
,,0400,En bancos extranjeros,,
,,,,,
,,0500,En bancos de inversión,,
,,,,,
,,0600,Depósitos restringidos,,
,,,,,
6111,,,GANANCIA POR CAMBIOS EN EL VR DE ACTIVOS FINANCIEROS Y PASIVOS FINANCIEROS,,
,,,,,
,01,,CAMBIOS EN EL VR DE ACTIVOS FINANCIEROS DE INVERSIÓN  A VR CON CAMBIOS EN RESULTADOS,,
,,,,,
,,0100,Cambios en el VR de activos mantenidos para negociar distintos a derivados,,
,,,,,
,,0200,Cambios en el VR de activos mantenidos para negociar derivados financieros,,
,,,,,
,,0300,Cambios en el VR de Activos designados a valor razonable con cambios en resultados,,
,,,,,
,02,,CAMBIOS EN EL VR DE PASIVOS FINANCIEROS A VR CON CAMBIOS EN RESULTADOS,,
,,,,,
,,0100,Cambios en el VR de pasivos Mantenidos Para Negociar distintos a derivados,,
,,,,,
,,0200,Cambios en el VR de pasivos mantenidos para Negociar Derivados financieros,,
,,,,,
,,0300,Cambios en el VR de pasivos designados a valor razonable con cambios en resultados,,
,,,,,
,03,,CAMBIOS EN EL VR DE PARTIDAS DESIGNADAS PARA COBERTURA CONTABLE,,
,,,,,
,,0100,Cobertura de valor razonable,,
,,,,,
,04,,CAMBIOS EN EL VR DE PARTIDAS DESIGNADAS COMO PARTIDAS CUBIERTAS,,
,,,,,
,,0100,Activos a valor razonable con cambios en otro resultado integral,,
,,,,,
,,0200,Activos a costo amortizado,,
,,,,,
,,0300,Cuentas por cobrar,,
,,,,,
,,0400,Contratos de garantías financieras,,
,,,,,
,,0500,Cartas de crédito,,
,,,,,
,,9700,Otros,,
,,,,,
,05,,GANANCIAS POR CAMBIOS EN EL VR DEL VT DE UNA OPCIÓN,,
,,,,,
,,0100,Ganancias por cambios en el VR del VT de una opción  de una partida cubierta relacionada con una transacción,,
,,,,,
,,0200,Ganancias por cambios en el VR del VT de una opción de una partida cubierta relacionada con un período de tiempo,,
,,,,,
,06,,GANANCIAS POR CAMBIOS EN EL VR DEL VT DE UN ELEMENTO A TÉRMINO DE LOS CONTRATOS A TÉRMINO DE UNA PARTIDA CUBIERTA,,
,,,,,
,,0100,Ganancias por cambios en el VR del VT de un elemento a término de los contratos a término de una partida cubierta relacionado con una transacción,,
,,,,,
,,0200,Ganancias por cambios en el VR del VT de un elemento a término de los contratos a término de una partida cubierta relacionado con un período de tiempo,,
,,,,,
6112,,,GANANCIA POR REVERSIÓN DE DETERIORO DE ACTIVOS FINANCIEROS,,
,,,,,
,01,,REVERSIÓN DE DETERIORO DE ACTIVOS FINANCIEROS DISTINTOS A ACTIVOS DE RIESGO CREDITICIO (ARC),,
,,,,,
,,0100,Activos a valor razonable con cambios en otro resultado integral,,
,,,,,
,,0200,Activos a costo amortizado,,
,,,,,
,02,,REVERSIÓN DE ESTIMACIONES DE PÉRDIDA POR INCOBRABILIDAD DE ACTIVOS DE RIESGO CREDITICIO (ARC),,
,,,,,
,,0100,Reversión de estimaciones de pérdida por incobrabilidad de activos de riesgo crediticio (ARC),,
,,,,,
6113,,,GANANCIA POR VENTA DE INVERSIONES FINANCIERAS,,
,,,,,
,01,,GANANCIA POR VENTA DE ACTIVOS FINANCIEROS MEDIDOS A COSTO AMORTIZADO,,
,,,,,
,,0100,Instrumentos financieros de deuda con precio cotizado,,
,,,,,
,,0200,Instrumentos financieros de deuda sin precio cotizado,,
,,,,,
,,0300,Cartera de créditos,,
,,,,,
6114,,,GANANCIA POR VENTA DE CRIPTOMONEDAS MEDIDAS A VR,,
,,,,,
,01,,GANANCIA POR VENTA DE CRIPTOMONEDAS MEDIDAS A VR,,
,,,,,
,,0100,Ganancia por venta de Criptomonedas,,
,,,,,
62,,,OTROS INGRESOS FINANCIEROS,,
,,,,,
621,,,OTROS INGRESOS FINANCIEROS,,
,,,,,
6210,,,OTROS INGRESOS FINANCIEROS,,
,,,,,
,01,,OPERACIONES EN MONEDA EXTRANJERA,,
,,,,,
,,0100,Utilidad en compra-venta de moneda extranjera,,
,,,,,
,,0200,Comisiones,,
,,,,,
,,0300,Intereses,,
,,,,,
,,0400,Ganancias por Fluctuaciones en tipo de cambio,,
,,,,,
,,0500,Ganancias de conversión de negocio en el extranjero,,
,,,,,
,02,,CARTAS DE CRÉDITO,,
,,,,,
,,0100,Cartas de crédito de importación,,
,,,,,
,,0200,Cartas de crédito de exportación,,
,,,,,
,,0300,Cartas de crédito Stand by,,
,,,,,
,03,,AVALES Y FIANZAS,,
,,,,,
,,0100,Comisiones,,
,,,,,
,,9700,Otros,,
,,,,,
,04,,COMISIONES DE OTROS SERVICIOS,,
,,,,,
,,0100,Cajeros a domicilio,,
,,,,,
,,0200,Trámites jurídicos,,
,,,,,
,,0300,Alquiler de cajas de seguridad,,
,,,,,
,,0400,Custodia de valores,,
,,,,,
,,0500,Comisiones por adquirencia,,
,,,,,
,,0600,Comisiones de intercambio,,
,,,,,
,,0700,Emisiones de cheques,,
,,,,,
,,0800,Certificaciones de cheques,,
,,,,,
,,0900,Cobros por cuenta ajena,,
,,,,,
,,1000,Corresponsalías,,
,,,,,
,,1100,Transferencias de fondos,,
,,,,,
,,1200,Cheques sin fondos suficientes o rechazados,,
,,,,,
,,1300,Por operaciones con sociedades de seguros,,
,,,,,
,,1400,Custodia de criptomonedas,,
,,,,,
,,9700,Otros,,
,,,,,
,05,,COMISIONES POR OPERACIONES CON INSTRUMENTOS FINANCIEROS DERIVADOS,,
,,,,,
,,0100,Comisiones por operaciones con instrumentos financieros derivados,,
,,,,,
63,,,INGRESOS DE OTRAS OPERACIONES,,
,,,,,
631,,,INGRESOS DE OTRAS OPERACIONES,,
,,,,,
6310,,,INGRESOS DE OTRAS OPERACIONES,,
,,,,,
,01,,RECUPERACIONES DE PRÉSTAMOS E INTERESES,,
,,,,,
,,0100,Recuperaciones de préstamos e intereses,,
,,,,,
,02,,GANANCIA EN VENTA DE ACTIVOS,,
,,,,,
,,0100,Propiedades y equipo,,
,,,,,
,,0200,Bienes recibidos en pago,,
,,,,,
,,0300,Operaciones discontinuadas,,
,,,,,
,,0400,Intangibles,,
,,,,,
,,0500,Criptomonedas,,
,,,,,
,03,,INGRESOS POR EXPLOTACIÓN DE ACTIVOS,,
,,,,,
,,0100,Activo físicos,,
,,,,,
,,0200,Bienes recibidos en pago,,
,,,,,
,04,,DIVIDENDOS,,
,,,,,
,,0100,Subsidiarias,,
,,,,,
,,0200,Dividendos de participaciones en negocios conjuntos,,
,,,,,
,,9700,Otros,,
,,,,,
,05,,INGRESOS POR DIFERENCIAS TEMPORARIAS DE IMPUESTOS SOBRE LAS GANANCIAS,,
,,,,,
,,0100,Impuesto sobre la renta temporario diferido,,
,,,,,
,,0900,Otros,,
,,,,,
,06,,SUBVENCIONES,,
,,,,,
,,0100,Relacionados con activos,,
,,,,,
,,0200,Relacionados con ingresos,,
,,,,,
,07,,GANANCIAS GENERADAS POR ENTIDADES REGISTRADAS BAJO EL MÉTODO DE LA PARTICIPACIÓN,,
,,,,,
,,0100,Participaciones en subsidiarias,,
,,,,,
,,0200,Participaciones en negocios conjuntos,,
,,,,,
,,9700,Otras participaciones,,
,,,,,
,08,,GANANCIAS POR IMPORTES INEFICACES EN OPERACIONES DE COBERTURA,,
,,,,,
,,0100,Partidas de cobertura,,
,,,,,
,,0200,Partidas cubiertas,,
,,,,,
,09,,GANANCIA POR REVERSIONES DE DETERIORO DE VALOR DE ACTIVOS,,
,,,,,
,,0100,Inversiones en acciones,,
,,,,,
,,0200,Propiedades y equipo,,
,,,,,
,,0300,Activos Extraordinarios,,
,,,,,
,,0400,Intangibles,,
,,,,,
,,0500,Avales y Fianzas,,
,,,,,
,99,,OTROS INGRESOS,,
,,,,,
,,0100,Minusvalía comprada,,
,,,,,
,,0200,Arrendamientos operativos,,
,,,,,
,,0300,Reversión de provisiones constituidas,,
,,,,,
,,9700,Otros,,
,,,,,
7,,,COSTOS,Debit,
,,,,,
71,,,COSTOS FINANCIEROS,,
,,,,,
711,,,COSTOS FINANCIEROS,,
,,,,,
7110,,,COSTOS DE PASIVOS FINANCIEROS,,
,,,,,
,01,,DEPÓSITOS,,
,,,,,
,,0100,Intereses de ahorro,,
,,,,,
,,0200,Intereses de depósitos a plazo,,
,,,,,
,,0300,Premios cuentas de ahorro,,
,,,,,
,,0400,Seguros sobre depósitos,,
,,,,,
,,0500,Intereses de depósitos en cuenta corriente,,
,,,,,
,02,,PRÉSTAMOS PARA TERCEROS,,
,,,,,
,,0100,Intereses,,
,,,,,
,,0200,Comisiones,,
,,,,,
,03,,PRÉSTAMOS PARA CUBRIR DÉFICIT DE CAJA,,
,,,,,
,,0100,Intereses,,
,,,,,
,,0200,Comisiones,,
,,,,,
,04,,TÍTULOS DE EMISIÓN PROPIA,,
,,,,,
,,0100,Intereses de títulos valores,,
,,,,,
,,0200,Intereses de títulos tokenizados,,
,,,,,
,,0900,Otros costos de emisión,,
,,,,,
,05,,PASIVOS FINANCIEROS A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS,,
,,,,,
,,0100,Pasivos financieros designados a valor razonable con cambios en resultados,,
,,,,,
